"?SalesID","Sales Area","Product Name","Country","State","Quantity","Order Date","Price Paid"
1075920,"Region Central","Monster Citron","Austria","Upper Austria",181,"2019-03-11","1,35"
1075921,"Region Central","Monster Citron","Austria","Vienna",270,"2019-03-11","1,35"
1075922,"Region West","Monster Citron","Belgium","Antwerp",452,"2019-03-11","1,024"
1075923,"Region West","Monster Citron","Belgium","Brussels",512,"2019-03-11","1,28"
1075924,"Region West","Monster Citron","Belgium","East Flanders",131,"2019-03-11","1,28"
1075925,"Region West","Monster Citron","Belgium","Flemish Brabant",142,"2019-03-11","1,28"
1075926,"Region West","Monster Citron","Belgium","Hainaut",139,"2019-03-11","1,28"
1075927,"Region West","Monster Citron","Belgium","Limburg",267,"2019-03-11","1,28"
1075928,"Region West","Monster Citron","Belgium","Liège",162,"2019-03-11","1,024"
1075929,"Region West","Monster Citron","Belgium","Namur",137,"2019-03-11","1,28"
1075930,"Region West","Monster Citron","Belgium","West Flanders",138,"2019-03-11","1,28"
1075931,"Region North 2","Monster Citron","Denmark","Central Jutland",895,"2019-03-11","1,49"
1075932,"Region North 2","Monster Citron","Denmark","Hovedstaden",2386,"2019-03-11","1,192"
1075933,"Region North 2","Monster Citron","Denmark","South Denmark",395,"2019-03-11","1,49"
1075934,"Region North 2","Monster Citron","Denmark","Zealand",390,"2019-03-11","1,49"
1075935,"Region North 2","Monster Citron","Finland","Finland Proper",615,"2019-03-11","1,39"
1075936,"Region North 2","Monster Citron","Finland","Kymenlaakso",519,"2019-03-11","1,112"
1075937,"Region North 2","Monster Citron","Finland","Uusimaa",230,"2019-03-11","1,112"
1075938,"Region West","Monster Citron","France","Alsace-Champagne-Ardenne-Lorraine",944,"2019-03-11","1,28"
1075939,"Region West","Monster Citron","France","Aquitaine-Limousin-Poitou-Charentes",1540,"2019-03-11","1,28"
1075940,"Region West","Monster Citron","France","Auvergne-Rhône-Alpes",476,"2019-03-11","1,28"
1075941,"Region West","Monster Citron","France","Brittany",2670,"2019-03-11","1,28"
1075942,"Region West","Monster Citron","France","Bourgogne-Franche-Comté",586,"2019-03-11","1,024"
1075943,"Region West","Monster Citron","France","Centre-Val de Loire",481,"2019-03-11","1,28"
1075944,"Region West","Monster Citron","France","Corsica",475,"2019-03-11","1,28"
1075945,"Region West","Monster Citron","France","Ile-de-France",1570,"2019-03-11","1,28"
1075946,"Region West","Monster Citron","France","Languedoc-Roussillon-Midi-Pyrénées",502,"2019-03-11","1,28"
1075947,"Region West","Monster Citron","France","Normandy",2936,"2019-03-11","1,28"
1075948,"Region West","Monster Citron","France","Nord-Pas-de-Calais-Picardie",1025,"2019-03-11","1,28"
1075949,"Region West","Monster Citron","France","Pays de la Loire",2087,"2019-03-11","1,28"
1075950,"Region West","Monster Citron","France","Provence-Alpes-Côte d'Azur",555,"2019-03-11","1,28"
1075951,"Region Central","Monster Citron","Germany","Baden-Württemberg",827,"2019-03-11","1,35"
1075952,"Region Central","Monster Citron","Germany","Bavaria",832,"2019-03-11","1,08"
1075953,"Region Central","Monster Citron","Germany","Berlin",244,"2019-03-11","1,35"
1075954,"Region Central","Monster Citron","Germany","Brandenburg",696,"2019-03-11","1,08"
1075955,"Region Central","Monster Citron","Germany","Bremen",81,"2019-03-11","1,35"
1075956,"Region Central","Monster Citron","Germany","Hamburg",164,"2019-03-11","1,35"
1075957,"Region Central","Monster Citron","Germany","Hesse",681,"2019-03-11","1,08"
1075958,"Region Central","Monster Citron","Germany","Lower Saxony",343,"2019-03-11","1,35"
1075959,"Region Central","Monster Citron","Germany","Mecklenburg-Vorpommern",82,"2019-03-11","1,35"
1075960,"Region Central","Monster Citron","Germany","North Rhine-Westphalia",851,"2019-03-11","1,35"
1075961,"Region Central","Monster Citron","Germany","Rhineland-Palatinate",648,"2019-03-11","1,35"
1075962,"Region Central","Monster Citron","Germany","Saarland",70,"2019-03-11","1,35"
1075963,"Region Central","Monster Citron","Germany","Saxony",494,"2019-03-11","1,35"
1075964,"Region Central","Monster Citron","Germany","Saxony-Anhalt",466,"2019-03-11","1,08"
1075965,"Region Central","Monster Citron","Germany","Schleswig-Holstein",232,"2019-03-11","1,35"
1075966,"Region Central","Monster Citron","Germany","Thuringia",450,"2019-03-11","1,35"
1075967,"Region North 1","Monster Citron","Ireland","Cork",204,"2019-03-11","1,26"
1075968,"Region North 1","Monster Citron","Ireland","Dublin",669,"2019-03-11","1,008"
1075969,"Region North 1","Monster Citron","Ireland","Galway",109,"2019-03-11","1,26"
1075970,"Region North 1","Monster Citron","Ireland","South Dublin",321,"2019-03-11","1,26"
1075971,"Region South","Monster Citron","Italy","Abruzzi",1278,"2019-03-11","0,92"
1075972,"Region South","Monster Citron","Italy","Apulia",1111,"2019-03-11","1,15"
1075973,"Region South","Monster Citron","Italy","Basilicata",1235,"2019-03-11","1,15"
1075974,"Region South","Monster Citron","Italy","Calabria",667,"2019-03-11","1,15"
1075975,"Region South","Monster Citron","Italy","Campania",1175,"2019-03-11","1,15"
1075976,"Region South","Monster Citron","Italy","Emilia-Romagna",2237,"2019-03-11","1,15"
1075977,"Region South","Monster Citron","Italy","Friuli-Venezia Giulia",1131,"2019-03-11","1,15"
1075978,"Region South","Monster Citron","Italy","Lazio",1043,"2019-03-11","1,15"
1075979,"Region South","Monster Citron","Italy","Liguria",2319,"2019-03-11","1,15"
1075980,"Region South","Monster Citron","Italy","Lombardy",1893,"2019-03-11","1,15"
1075981,"Region South","Monster Citron","Italy","Marche",1110,"2019-03-11","1,15"
1075982,"Region South","Monster Citron","Italy","Piedmont",2106,"2019-03-11","1,15"
1075983,"Region South","Monster Citron","Italy","Sardinia",369,"2019-03-11","1,15"
1075984,"Region South","Monster Citron","Italy","Sicily",1139,"2019-03-11","1,15"
1075985,"Region South","Monster Citron","Italy","Trentino-Alto Adige",1206,"2019-03-11","1,15"
1075986,"Region South","Monster Citron","Italy","Tuscany",1778,"2019-03-11","0,92"
1075987,"Region South","Monster Citron","Italy","Umbria",1057,"2019-03-11","1,15"
1075988,"Region South","Monster Citron","Italy","Veneto",1185,"2019-03-11","1,15"
1075989,"Region South","Monster Citron","Italy","Molise",581,"2019-03-11","1,15"
1075990,"Region West","Monster Citron","Netherlands","Drenthe",490,"2019-03-11","1,49"
1075991,"Region West","Monster Citron","Netherlands","Friesland",306,"2019-03-11","1,49"
1075992,"Region West","Monster Citron","Netherlands","Gelderland",499,"2019-03-11","1,49"
1075993,"Region West","Monster Citron","Netherlands","Groningen",403,"2019-03-11","1,192"
1075994,"Region West","Monster Citron","Netherlands","Limburg",448,"2019-03-11","1,49"
1075995,"Region West","Monster Citron","Netherlands","North Brabant",904,"2019-03-11","1,192"
1075996,"Region West","Monster Citron","Netherlands","North Holland",707,"2019-03-11","1,49"
1075997,"Region West","Monster Citron","Netherlands","Overijssel",645,"2019-03-11","1,49"
1075998,"Region West","Monster Citron","Netherlands","South Holland",649,"2019-03-11","1,49"
1075999,"Region West","Monster Citron","Netherlands","Utrecht",447,"2019-03-11","1,49"
1076000,"Region West","Monster Citron","Netherlands","Zeeland",621,"2019-03-11","1,192"
1076001,"Region North 2","Monster Citron","Norway","Akershus",411,"2019-03-11","1,76"
1076002,"Region North 2","Monster Citron","Norway","Hordaland",420,"2019-03-11","1,408"
1076003,"Region North 2","Monster Citron","Norway","Rogaland",343,"2019-03-11","1,408"
1076004,"Region North 2","Monster Citron","Norway","Sør-Trøndelag",324,"2019-03-11","1,408"
1076005,"Region North 2","Monster Citron","Norway","Østfold",180,"2019-03-11","1,76"
1076006,"Region North 2","Monster Citron","Norway","Buskerud",175,"2019-03-11","1,76"
1076007,"Region North 2","Monster Citron","Norway","Møre og Romsdal",167,"2019-03-11","1,76"
1076008,"Region North 2","Monster Citron","Norway","Vestfold",155,"2019-03-11","1,76"
1076009,"Region North 2","Monster Citron","Norway","Nordland",14,"2019-03-11","1,76"
1076010,"Region North 2","Monster Citron","Norway","Hedmark",140,"2019-03-11","1,76"
1076011,"Region North 2","Monster Citron","Norway","Oppland",116,"2019-03-11","1,76"
1076012,"Region North 2","Monster Citron","Norway","Vest-Agder",124,"2019-03-11","1,76"
1076013,"Region South-West","Monster Citron","Portugal","Aveiro",240,"2019-03-11","1,08"
1076014,"Region South-West","Monster Citron","Portugal","Braga",483,"2019-03-11","1,08"
1076015,"Region South-West","Monster Citron","Portugal","Coimbra",251,"2019-03-11","1,08"
1076016,"Region South-West","Monster Citron","Portugal","Lisboa",1113,"2019-03-11","1,08"
1076017,"Region South-West","Monster Citron","Portugal","Porto",772,"2019-03-11","1,08"
1076018,"Region South-West","Monster Citron","Portugal","Setúbal",261,"2019-03-11","1,08"
1076019,"Region South-West","Monster Citron","Spain","Andalusía",438,"2019-03-11","0,872"
1076020,"Region South-West","Monster Citron","Spain","Asturias",760,"2019-03-11","1,09"
1076021,"Region South-West","Monster Citron","Spain","Balearic Islands",963,"2019-03-11","1,09"
1076022,"Region South-West","Monster Citron","Spain","Basque Country",370,"2019-03-11","1,09"
1076023,"Region South-West","Monster Citron","Spain","Cantabria",363,"2019-03-11","1,09"
1076024,"Region South-West","Monster Citron","Spain","Castile and León",964,"2019-03-11","1,09"
1076025,"Region South-West","Monster Citron","Spain","Castile-La Mancha",724,"2019-03-11","1,09"
1076026,"Region South-West","Monster Citron","Spain","Catalonia",2512,"2019-03-11","1,09"
1076027,"Region South-West","Monster Citron","Spain","Aragon",1759,"2019-03-11","1,09"
1076028,"Region South-West","Monster Citron","Spain","Extremadura",317,"2019-03-11","1,09"
1076029,"Region South-West","Monster Citron","Spain","Galicia",1293,"2019-03-11","1,09"
1076030,"Region South-West","Monster Citron","Spain","Madrid",2372,"2019-03-11","0,872"
1076031,"Region South-West","Monster Citron","Spain","La Rioja",333,"2019-03-11","1,09"
1076032,"Region South-West","Monster Citron","Spain","Murcia",369,"2019-03-11","1,09"
1076033,"Region South-West","Monster Citron","Spain","Navarra",344,"2019-03-11","1,09"
1076034,"Region South-West","Monster Citron","Spain","Valenciana",1901,"2019-03-11","1,09"
1076035,"Region North 2","Monster Citron","Sweden","Stockholm",1553,"2019-03-11","1,69"
1076036,"Region North 2","Monster Citron","Sweden","Västra Götaland",1216,"2019-03-11","1,69"
1076037,"Region North 2","Monster Citron","Sweden","Skåne",853,"2019-03-11","1,69"
1076038,"Region North 2","Monster Citron","Sweden","Östergötland",413,"2019-03-11","1,352"
1076039,"Region North 2","Monster Citron","Sweden","Uppsala",317,"2019-03-11","1,352"
1076040,"Region North 2","Monster Citron","Sweden","Jönköping",226,"2019-03-11","1,69"
1076041,"Region North 2","Monster Citron","Sweden","Halland",21,"2019-03-11","1,69"
1076042,"Region North 2","Monster Citron","Sweden","Örebro",242,"2019-03-11","1,352"
1076043,"Region North 2","Monster Citron","Sweden","Gävleborg",19,"2019-03-11","1,69"
1076044,"Region North 2","Monster Citron","Sweden","Södermanland",183,"2019-03-11","1,69"
1076045,"Region Central","Monster Citron","Switzerland","Basel-Stadt",25,"2019-03-11","1,81"
1076046,"Region Central","Monster Citron","Switzerland","Bern",17,"2019-03-11","1,81"
1076047,"Region Central","Monster Citron","Switzerland","Geneva",9,"2019-03-11","1,81"
1076048,"Region Central","Monster Citron","Switzerland","Lucerne",8,"2019-03-11","1,81"
1076049,"Region Central","Monster Citron","Switzerland","St. Gallen",8,"2019-03-11","1,81"
1076050,"Region Central","Monster Citron","Switzerland","Vaud",8,"2019-03-11","1,81"
1076051,"Region Central","Monster Citron","Switzerland","Zürich",28,"2019-03-11","1,448"
1076052,"Region North 1","Monster Citron","United Kingdom","England",10218,"2019-03-11","1,55"
1076053,"Region North 1","Monster Citron","United Kingdom","Scotland",1621,"2019-03-11","1,55"
1076054,"Region North 1","Monster Citron","United Kingdom","Wales",162,"2019-03-11","1,55"
1076055,"Region North 2","Rockstar Energy Zero Sugar","Norway","Oppland",-5,"2019-03-11","1,3"
1076056,"Region South","Red Bull","Italy","Tuscany",-72,"2019-03-11","0,85"
1076057,"Region West","Red Bull","Netherlands","North Holland",-184,"2019-03-11","1,1"
1076058,"Region Central","Red Bull","Switzerland","St. Gallen",-3,"2019-03-11","1,34"
1076059,"Region North 2","Big Pump","Norway","Sør-Trøndelag",-40,"2019-03-11","1,5"
1076060,"Region South-West","Kong Energy","Portugal","Braga",-27,"2019-03-11","1,32"
1076061,"Region North 2","Monster Ultra White","Sweden","Gävleborg",-2,"2019-03-11","2,49"
1076062,"Region West","Red Bull Zero","France","Centre-Val de Loire",-57,"2019-03-11","0,752"
1076063,"Region West","Monster Ultra Red","France","Normandy",-656,"2019-03-11","0,752"
1076064,"Region Central","Monster Ultra Red","Germany","Thuringia",-253,"2019-03-11","0,99"
1076065,"Region South-West","Monster Ultra Red","Spain","Madrid",-298,"2019-03-11","0,8"
1076066,"Region Central","Rockstar Energy Zero Sugar","Austria","Carinthia",1479,"2019-03-12","1"
1076067,"Region Central","Rockstar Energy Zero Sugar","Austria","Salzburg",3809,"2019-03-12","0,8"
1076068,"Region Central","Rockstar Energy Zero Sugar","Austria","Styria",1373,"2019-03-12","1"
1076069,"Region Central","Rockstar Energy Zero Sugar","Austria","Tyrol",1385,"2019-03-12","1"
1076070,"Region Central","Rockstar Energy Zero Sugar","Austria","Upper Austria",2871,"2019-03-12","1"
1076071,"Region Central","Rockstar Energy Zero Sugar","Austria","Vienna",4745,"2019-03-12","1"
1076072,"Region North 2","Rockstar Energy Zero Sugar","Denmark","Central Jutland",2498,"2019-03-12","1,1"
1076073,"Region North 2","Rockstar Energy Zero Sugar","Denmark","Hovedstaden",5309,"2019-03-12","1,1"
1076074,"Region North 2","Rockstar Energy Zero Sugar","Denmark","South Denmark",1166,"2019-03-12","1,1"
1076075,"Region North 2","Rockstar Energy Zero Sugar","Denmark","Zealand",1182,"2019-03-12","1,1"
1076076,"Region North 2","Rockstar Energy Zero Sugar","Finland","Finland Proper",1670,"2019-03-12","1,03"
1076077,"Region North 2","Rockstar Energy Zero Sugar","Finland","Kymenlaakso",1153,"2019-03-12","1,03"
1076078,"Region North 2","Rockstar Energy Zero Sugar","Finland","Uusimaa",578,"2019-03-12","1,03"
1076079,"Region Central","Rockstar Energy Zero Sugar","Germany","Baden-Württemberg",14840,"2019-03-12","1"
1076080,"Region Central","Rockstar Energy Zero Sugar","Germany","Bavaria",14107,"2019-03-12","0,8"
1076081,"Region Central","Rockstar Energy Zero Sugar","Germany","Berlin",3541,"2019-03-12","1"
1076082,"Region Central","Rockstar Energy Zero Sugar","Germany","Brandenburg",8160,"2019-03-12","1"
1076083,"Region Central","Rockstar Energy Zero Sugar","Germany","Bremen",1095,"2019-03-12","1"
1076084,"Region Central","Rockstar Energy Zero Sugar","Germany","Hamburg",2174,"2019-03-12","1"
1076085,"Region Central","Rockstar Energy Zero Sugar","Germany","Hesse",7633,"2019-03-12","1"
1076086,"Region Central","Rockstar Energy Zero Sugar","Germany","Lower Saxony",5720,"2019-03-12","1"
1076087,"Region Central","Rockstar Energy Zero Sugar","Germany","Mecklenburg-Vorpommern",1156,"2019-03-12","1"
1076088,"Region Central","Rockstar Energy Zero Sugar","Germany","North Rhine-Westphalia",14346,"2019-03-12","1"
1076089,"Region Central","Rockstar Energy Zero Sugar","Germany","Rhineland-Palatinate",10624,"2019-03-12","1"
1076090,"Region Central","Rockstar Energy Zero Sugar","Germany","Saarland",1069,"2019-03-12","1"
1076091,"Region Central","Rockstar Energy Zero Sugar","Germany","Saxony",8208,"2019-03-12","1"
1076092,"Region Central","Rockstar Energy Zero Sugar","Germany","Saxony-Anhalt",5242,"2019-03-12","1"
1076093,"Region Central","Rockstar Energy Zero Sugar","Germany","Schleswig-Holstein",3517,"2019-03-12","1"
1076094,"Region Central","Rockstar Energy Zero Sugar","Germany","Thuringia",6686,"2019-03-12","1"
1076095,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Cork",1637,"2019-03-12","0,93"
1076096,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Dublin",3806,"2019-03-12","0,93"
1076097,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Galway",820,"2019-03-12","0,93"
1076098,"Region North 1","Rockstar Energy Zero Sugar","Ireland","South Dublin",2425,"2019-03-12","0,93"
1076099,"Region South","Rockstar Energy Zero Sugar","Italy","Abruzzi",4677,"2019-03-12","0,85"
1076100,"Region South","Rockstar Energy Zero Sugar","Italy","Apulia",3997,"2019-03-12","0,85"
1076101,"Region South","Rockstar Energy Zero Sugar","Italy","Basilicata",4747,"2019-03-12","0,85"
1076102,"Region South","Rockstar Energy Zero Sugar","Italy","Calabria",2421,"2019-03-12","0,85"
1076103,"Region South","Rockstar Energy Zero Sugar","Italy","Campania",4027,"2019-03-12","0,85"
1076104,"Region South","Rockstar Energy Zero Sugar","Italy","Emilia-Romagna",7538,"2019-03-12","0,85"
1076105,"Region South","Rockstar Energy Zero Sugar","Italy","Friuli-Venezia Giulia",4319,"2019-03-12","0,85"
1076106,"Region South","Rockstar Energy Zero Sugar","Italy","Lazio",4282,"2019-03-12","0,85"
1076107,"Region South","Rockstar Energy Zero Sugar","Italy","Liguria",8375,"2019-03-12","0,85"
